iter	Passed	Remaining
161	26296	103561
162	26472	103454
163	26712	103592
164	26879	103444
165	27039	103273
166	27199	103098
167	27377	102992
168	27522	102760
169	27699	102649
170	27858	102475
171	28016	102294
172	28151	102028
173	28292	101789
174	28433	101547
175	28591	101371
176	28750	101196
177	28918	101052
178	29086	100908
179	29243	100726
180	29388	100504
181	29543	100319
182	29705	100153
183	29874	100015
184	30016	99783
185	30189	99657
186	30321	99396
187	30461	99162
188	30602	98932
189	30751	98729
190	30886	98480
191	31042	98302
192	31198	98121
193	31341	97903
194	31510	97763
195	31661	97569
196	31837	97453
197	31994	97277
198	32164	97139
199	32330	96991
200	32505	96869
201	32668	96711
202	32823	96530
203	32991	96387
204	33145	96203
205	33309	96047
206	33480	95913
207	33643	95754
208	33810	95608
209	33973	95449
210	34119	95243
211	34285	95093
212	34463	94976
213	34629	94825
214	34773	94616
215	34927	94434
216	35097	94294
217	35416	94552
218	35625	94513
219	35838	94483
220	36024	94381
221	36243	94362
222	36411	94211
223	36584	94075
224	36782	93999
225	36958	93868
226	37154	93787
227	37337	93670
228	37539	93602
229	37782	93634
230	37959	93501
231	38166	93440
232	38353	93332
233	38550	93245
234	38701	93048
235	38877	92910
236	39094	92870
237	39236	92651
238	39415	92520
239	39573	92337
240	39723	92138
241	39872	91938
242	40037	91773
243	40172	91540
244	40342	91387
245	40516	91245
246	40667	91049
247	40819	90856
248	41036	90807
249	41344	90957
250	41530	90838
251	41672	90620
252	41851	90484
253	42020	90326
254	42187	90164
255	42358	90012
256	42576	89958
257	42754	89818
258	42921	89654
259	43085	89484
260	43263	89345
261	43419	89159
262	43602	89029
263	43764	88855
264	43990	88810
265	44200	88733
266	44385	88605
267	44608	88551
268	44765	88366
269	44939	88214
270	45103	88042
271	45311	87956
272	45489	87813
273	45652	87639
274	45831	87495
275	46007	87347
276	46197	87224
277	46405	87136
278	46557	86940
279	46923	87143
280	47116	87022
281	47309	86901
282	47503	86782
283	47683	86636
284	47863	86489
285	48022	86306
286	48228	86206
287	48417	86075
288	48598	85929
289	48757	85745
290	48937	85599
291	49121	85458
292	49336	85369
293	49508	85208
294	49660	85011
295	49836	84856
296	50026	84725
297	50200	84565
298	50387	84429
299	50568	84280
300	50767	84161
301	50930	83984
302	51090	83802
303	51262	83638
304	51456	83511
305	51617	83330
306	51816	83209
307	51975	83026
308	52162	82886
309	52409	82840
310	52707	82874
311	52900	82741
312	53076	82582
313	53264	82440
314	53464	82318
315	53651	82175
316	53819	82002
317	54007	81860
318	54176	81689
319	54387	81581
320	54579	81443
321	54759	81289
322	54942	81137
323	55116	80973
324	55292	80811
325	55444	80616
326	55640	80483
327	55840	80355
328	55997	80166
329	56192	80031
330	56370	79872
331	56555	79723
332	56756	79594
333	56926	79423
334	57089	79242
335	57276	79096
336	57430	78903
337	57620	78759
338	57806	78609
339	57964	78422
340	58188	78323
341	58407	78217
342	58696	78204
343	58880	78050
344	59076	77913
345	59235	77724
346	59435	77591
347	59627	77447
348	59818	77301
349	59990	77130
350	60153	76948
351	60335	76790
352	60527	76645
353	60733	76517
354	60924	76370
355	61083	76183
356	61272	76032
357	61449	75867
358	61624	75700
359	61868	75616
360	62049	75456
361	62207	75267
362	62390	75109
363	62548	74920
364	62720	74748
365	62887	74571
366	63054	74394
367	63245	74244
368	63431	74089
369	63609	73924
370	63771	73741
371	63955	73582
372	64126	73410
373	64317	73259
374	64464	73059
375	64614	72863
376	64798	72704
377	64964	72526
378	65108	72323
379	65290	72163
380	65475	72005
381	65647	71834
382	65828	71671
383	65978	71477
384	66124	71277
385	66288	71097
386	66460	70925
387	66631	70753
388	66773	70550
389	66957	70391
390	67137	70228
391	67292	70039
392	67450	69853
393	67594	69652
394	67770	69485
395	67919	69291
396	68072	69101
397	68235	68921
398	68396	68739
399	68567	68567
400	68726	68383
401	68891	68205
402	69054	68026
403	69236	67865
404	69388	67675
405	69553	67497
406	69714	67316
407	69875	67134
408	70052	66969
409	70229	66803
410	70407	66639
411	70561	66450
412	70728	66275
413	70893	66098
414	71059	65922
415	71234	65755
416	71423	65600
417	71594	65428
418	71759	65251
419	71977	65122
420	72294	65082
421	72466	64910
422	72661	64760
423	72852	64605
424	73162	64554
425	73372	64416
