iter	Passed	Remaining
172	20585	31890
173	20699	31763
174	20794	31606
175	20910	31483
176	21026	31362
177	21138	31232
178	21257	31114
179	21380	31002
180	21490	30870
181	21601	30741
182	21714	30614
183	21832	30494
184	21944	30366
185	22044	30221
186	22139	30071
187	22259	29955
188	22368	29824
189	22459	29670
190	22578	29552
191	22692	29429
192	22790	29285
193	22907	29165
194	23005	29022
195	23100	28875
196	23222	28762
197	23333	28637
198	23442	28508
199	23544	28370
200	23660	28251
201	23788	28145
202	23908	28030
203	23995	27877
204	24111	27757
205	24222	27632
206	24347	27523
207	24479	27422
208	24598	27305
209	24722	27194
210	24834	27070
211	24956	26957
212	25079	26845
213	25177	26707
214	25297	26591
215	25409	26467
216	25609	26435
217	25737	26328
218	25891	26245
219	26002	26120
220	26228	26109
221	26375	26019
222	26526	25932
223	26676	25842
224	26841	25767
225	27060	25743
226	27284	25721
227	27436	25631
228	27625	25575
229	27788	25493
230	27914	25376
231	28025	25247
232	28147	25127
233	28308	25041
234	28449	24938
235	28593	24837
236	28769	24763
237	28961	24702
238	29102	24596
239	29299	24538
240	29441	24433
241	29610	24348
242	29764	24252
243	29900	24141
244	30041	24033
245	30162	23908
246	30302	23800
247	30451	23698
248	30680	23657
249	30875	23588
250	31022	23483
251	31159	23369
252	31341	23289
253	31459	23160
254	31590	23042
255	31707	22913
256	31856	22807
257	32028	22718
258	32168	22604
259	32319	22499
260	32463	22388
261	32633	22295
262	32820	22212
263	32993	22120
264	33168	22028
265	33323	21923
266	33461	21806
267	33641	21716
268	33786	21603
269	33898	21468
270	34040	21354
271	34174	21233
272	34312	21115
273	34469	21008
274	34624	20900
275	34747	20772
276	34911	20669
277	35063	20558
278	35224	20452
279	35378	20342
280	35534	20233
281	35688	20122
282	35825	20001
283	35976	19888
284	36108	19764
285	36252	19647
286	36375	19518
287	36522	19402
288	36657	19280
289	36782	19152
290	36926	19034
291	37051	18906
292	37190	18785
293	37331	18665
294	37458	18538
295	37606	18422
296	37724	18290
297	37873	18174
298	38016	18054
299	38169	17939
300	38322	17824
301	38433	17689
302	38568	17565
303	38680	17431
304	38795	17299
305	38970	17192
306	39072	17054
307	39203	16928
308	39354	16811
309	39510	16696
310	39631	16566
311	39761	16439
312	39886	16311
313	40024	16188
314	40164	16065
315	40288	15936
316	40393	15800
317	40510	15668
318	40611	15531
319	40728	15400
320	40871	15278
321	41024	15161
322	41229	15062
323	41332	14925
324	41478	14804
325	41603	14676
326	41715	14542
327	41841	14415
328	41963	14285
329	42069	14150
330	42180	14017
331	42316	13892
332	42433	13762
333	42539	13627
334	42677	13504
335	42779	13368
336	42914	13243
337	43029	13112
338	43154	12984
339	43251	12848
340	43347	12711
341	43465	12582
342	43589	12454
343	43710	12325
344	43841	12199
345	43968	12072
346	44097	11945
347	44210	11814
348	44320	11683
349	44427	11551
350	44548	11422
351	44642	11287
352	44745	11154
353	44849	11022
354	44966	10893
355	45087	10765
356	45201	10635
357	45313	10505
358	45431	10377
359	45529	10244
360	45649	10116
361	45766	9987
362	45878	9858
363	45988	9728
364	46094	9597
365	46224	9472
366	46321	9340
367	46455	9215
368	46573	9087
369	46692	8959
370	46794	8829
371	46919	8702
372	47046	8576
373	47161	8448
374	47281	8321
375	47400	8194
376	47524	8067
377	47643	7940
378	47742	7810
379	47835	7678
380	47936	7549
381	48061	7423
382	48181	7296
383	48293	7168
384	48412	7041
385	48529	6914
386	48655	6789
387	48772	6662
388	48888	6535
389	49030	6411
390	49221	6294
391	49367	6170
392	49530	6049
393	49672	5925
394	49818	5801
395	49965	5677
396	50082	5550
397	50180	5421
398	50298	5294
399	50400	5166
400	50521	5039
401	50632	4912
402	50788	4788
403	50895	4661
404	51003	4533
405	51114	4406
406	51251	4281
407	51387	4156
408	51500	4029
409	51624	3903
410	51725	3775
411	51830	3648
412	51958	3522
413	52078	3396
414	52189	3269
415	52299	3142
416	52410	3016
417	52525	2890
418	52645	2764
419	52783	2639
420	52908	2513
421	53004	2386
422	53125	2260
423	53265	2135
424	53391	2010
425	53492	1883
426	53600	1757
427	53717	1631
428	53859	1506
429	54096	1383
430	54292	1259
431	54474	1134
432	54610	1008
433	54742	882
434	54893	757
435	55020	630
436	55166	504
437	55292	378
438	55432	252
439	55545	126
440	55673	0
