iter	Logloss
198	0.2409923885
199	0.2409350901
200	0.240899413
201	0.2408766189
202	0.2408580177
203	0.2408329957
204	0.2407882923
205	0.2407594705
206	0.240730086
207	0.2407095282
208	0.2406874431
209	0.2406607041
210	0.2406337199
211	0.2405850238
212	0.2405642632
213	0.2405152438
214	0.2404814066
215	0.2404524459
216	0.2404123189
217	0.2403865778
218	0.2403488755
219	0.2403259288
220	0.2402801698
221	0.2402643026
222	0.2402419383
223	0.2402086798
224	0.2401668638
225	0.2401255395
226	0.2401058442
227	0.240089983
228	0.2400810606
229	0.240049889
230	0.240018118
231	0.2399805969
232	0.2399608021
233	0.2399347856
234	0.2398985364
235	0.2398476573
236	0.2398053917
237	0.2397708349
238	0.2397219907
239	0.2396846278
240	0.2396549996
241	0.2396149823
242	0.2395986625
243	0.2395823064
244	0.2395442305
245	0.2395333928
246	0.2395165483
247	0.2395015523
248	0.2394720507
249	0.2394338048
250	0.2394028567
251	0.2393801462
252	0.2393423955
253	0.2393121379
254	0.2392933327
255	0.2392753758
256	0.2392484276
257	0.2392362491
258	0.2392294924
259	0.2391965339
260	0.2391658238
261	0.2391434502
262	0.2391094964
263	0.2390700822
264	0.2390402519
265	0.2390033042
266	0.2389813204
267	0.2389501655
268	0.2389162407
269	0.2388782381
270	0.2388502396
271	0.2388265692
272	0.238793185
273	0.2387712607
274	0.238751779
275	0.2387317866
276	0.2387055139
277	0.238660534
278	0.2386449121
279	0.2386399634
280	0.2385933386
281	0.2385681143
282	0.2385498892
283	0.2385031232
284	0.2384652707
285	0.2384633555
286	0.2384485099
287	0.2384326011
288	0.2384030761
289	0.2383704603
290	0.2383577031
291	0.2383218449
292	0.2382991197
293	0.2382552617
294	0.2382324678
295	0.2382134691
296	0.2381849689
297	0.2381581706
298	0.2381254777
299	0.2381018104
300	0.2380749575
301	0.2380399575
302	0.2380007199
303	0.237991015
304	0.2379670265
305	0.2379404829
306	0.2378918495
307	0.237860845
308	0.2378219432
309	0.2377947781
310	0.2377898274
311	0.237761408
312	0.2377310895
313	0.2377019174
314	0.237678268
315	0.2376415517
316	0.2376095614
317	0.2375713047
318	0.2375387871
319	0.2375075428
320	0.2374637757
321	0.2374516971
322	0.237405402
323	0.2373623556
324	0.2373289617
325	0.237313088
326	0.2372839226
327	0.2372603657
328	0.2372196585
329	0.2371955873
330	0.237168784
331	0.2371444782
332	0.2371161257
333	0.2370750637
334	0.2370640192
335	0.2370378478
336	0.2370113668
337	0.2369926876
338	0.2369561461
339	0.2369283548
340	0.2368995296
341	0.2368597864
342	0.2368355128
343	0.2368072299
344	0.236784586
345	0.2367382888
346	0.23671905
347	0.2367037221
348	0.2366835211
349	0.2366746085
350	0.2366607499
351	0.2366471309
352	0.2366221217
353	0.2365936652
354	0.2365561712
355	0.2365362038
356	0.2365139873
357	0.2364991598
358	0.2364651093
359	0.2364363559
360	0.2364063496
361	0.2363921749
362	0.2363856206
363	0.2363751604
364	0.2363376578
365	0.236298327
366	0.2362660999
367	0.2362422239
368	0.2362221432
369	0.2362045701
370	0.2361805845
371	0.2361673802
372	0.2361451659
373	0.2361200526
374	0.236084695
375	0.2360588402
376	0.2360409032
377	0.2360242827
378	0.2360057678
379	0.2359739731
380	0.2359478938
381	0.2359334698
382	0.2358899035
383	0.2358803174
384	0.2358423859
385	0.2358151985
386	0.2358040422
387	0.2357685783
388	0.2357276953
389	0.235698032
390	0.2356778125
391	0.235637211
392	0.2356181962
393	0.2356017201
394	0.2355866788
395	0.2355496901
396	0.2355099866
397	0.2354751856
398	0.2354464009
399	0.2354241998
400	0.2353858795
401	0.235356344
402	0.2353174335
403	0.2353017685
404	0.2352606061
405	0.2352378178
406	0.2351964781
407	0.2351670651
408	0.2351481711
409	0.2351317283
410	0.2351188855
411	0.2350924431
412	0.235061421
413	0.2350286998
414	0.2349902579
415	0.234977818
416	0.2349473074
417	0.2349143838
418	0.2348916958
419	0.2348558058
420	0.2348150957
421	0.2347815053
422	0.2347481768
423	0.2347233455
424	0.2347049759
425	0.2346628318
426	0.2346449294
427	0.2345981715
428	0.2345887928
429	0.2345772125
430	0.2345525168
431	0.2345309037
432	0.2345089874
433	0.2344709189
434	0.2344510434
435	0.2344150056
436	0.2343718925
437	0.2343488575
438	0.2343204527
439	0.2342917485
440	0.2342718713
441	0.234270192
442	0.2342432298
443	0.2341991329
444	0.2341546045
445	0.2341340327
446	0.2341254044
447	0.2341236068
448	0.2341185217
449	0.2341107236
450	0.2340768499
451	0.234058346
452	0.2340188381
453	0.233997307
454	0.2339599271
455	0.2339378122
456	0.2339126378
457	0.233891905
458	0.233855307
459	0.233812343
460	0.2337872839
461	0.2337645804
462	0.233741378
463	0.2337233451
464	0.2336922724
465	0.2336709469
466	0.233642971
467	0.2336068577
468	0.2335753294
469	0.2335531204
470	0.2335397584
471	0.2335231956
472	0.2334961767
473	0.2334638634
474	0.2334451493
475	0.2334173578
476	0.2333887118
477	0.2333685811
478	0.233349985
479	0.2333135543
480	0.2332921281
481	0.2332686129
482	0.2332511524
483	0.2332402579
484	0.2332222419
485	0.2331872002
486	0.233172624
487	0.2331523584
488	0.2331265765
489	0.2330982206
