iter	Passed	Remaining
251	41015	89192
252	41161	88994
253	41340	88865
254	41595	88900
255	41760	88741
256	41934	88600
257	42097	88437
258	42261	88274
259	42439	88144
260	42638	88053
261	42797	87882
262	42968	87733
263	43112	87531
264	43282	87382
265	43472	87270
266	43673	87182
267	44068	87480
268	44213	87276
269	44363	87084
270	44526	86917
271	44676	86725
272	44827	86535
273	45014	86415
274	45180	86254
275	45339	86079
276	45487	85884
277	45643	85704
278	45815	85555
279	45965	85363
280	46128	85198
281	46281	85013
282	46451	84859
283	46620	84705
284	46781	84535
285	46941	84363
286	47103	84195
287	47278	84050
288	47454	83907
289	47638	83777
290	47793	83598
291	47936	83395
292	48113	83254
293	48270	83077
294	48434	82913
295	48640	82820
296	48807	82660
297	48991	82529
298	49167	82383
299	49363	82272
300	49500	82062
301	49700	81956
302	49868	81797
303	50016	81605
304	50244	81543
305	50395	81357
306	50558	81189
307	50727	81031
308	50857	80812
309	51014	80636
310	51174	80464
311	51343	80306
312	51514	80151
313	51650	79942
314	51823	79792
315	51972	79604
316	52139	79443
317	52311	79290
318	52480	79132
319	52643	78965
320	52802	78793
321	52968	78630
322	53118	78443
323	53251	78233
324	53446	78114
325	53611	77949
326	53779	77791
327	53945	77629
328	54126	77488
329	54309	77350
330	54521	77252
331	54680	77079
332	54842	76911
333	55013	76755
334	55186	76601
335	55363	76454
336	55521	76280
337	55679	76106
338	55822	75912
339	55973	75729
340	56143	75570
341	56277	75366
342	56457	75221
343	56608	75039
344	56779	74883
345	56947	74722
346	57088	74527
347	57258	74370
348	57464	74259
349	57625	74090
350	57828	73974
351	57988	73803
352	58126	73605
353	58278	73424
354	58436	73250
355	58604	73091
356	58783	72943
357	58928	72755
358	59070	72563
359	59229	72391
360	59394	72227
361	59612	72127
362	59762	71945
363	59913	71765
364	60081	71603
365	60239	71431
366	60375	71233
367	60517	71041
368	60693	70890
369	60860	70729
370	61026	70567
371	61191	70403
372	61346	70227
373	61527	70081
374	61695	69921
375	61833	69726
376	61971	69533
377	62158	69393
378	62316	69222
379	62462	69037
380	62637	68884
381	62804	68722
382	62971	68561
383	63115	68375
384	63254	68183
385	63418	68018
386	63569	67840
387	63738	67681
388	63871	67483
389	64041	67325
390	64207	67163
391	64358	66985
392	64514	66812
393	64695	66665
394	64847	66489
395	65016	66330
396	65160	66145
397	65327	65984
398	65487	65815
399	65653	65653
400	65892	65563
401	66039	65382
402	66184	65199
403	66393	65079
404	66555	64912
405	66752	64779
406	66926	64624
407	67078	64447
408	67275	64314
409	67479	64187
410	67641	64020
411	67866	63912
412	68005	63724
413	68183	63571
414	68325	63386
415	68504	63235
416	68675	63075
417	68906	62972
418	69182	62908
419	69389	62781
420	69581	62639
421	69755	62482
422	69920	62316
423	70090	62155
424	70234	61971
425	70403	61809
426	70548	61626
427	70689	61440
428	70859	61279
429	71050	61136
430	71194	60953
431	71383	60807
432	71530	60627
433	71667	60438
434	71803	60249
435	71950	60068
436	72079	59874
437	72262	59723
438	72428	59559
439	72558	59366
440	72705	59186
441	72868	59020
442	73025	58848
443	73182	58677
444	73343	58509
445	73501	58339
446	73657	58168
447	73798	57984
448	73957	57815
449	74128	57655
450	74286	57485
451	74453	57322
452	74607	57149
453	74781	56992
454	74919	56807
455	75076	56636
456	75247	56476
457	75404	56306
458	75561	56136
459	75692	55946
460	75830	55762
461	75973	55582
462	76154	55430
463	76422	55340
464	76599	55184
465	76794	55041
466	76974	54887
467	77158	54736
468	77316	54566
469	77514	54425
470	77701	54275
471	77889	54126
472	78073	53974
473	78327	53870
474	78488	53702
475	78634	53524
476	78793	53354
477	78954	53186
478	79116	53019
479	79258	52839
480	79409	52664
481	79596	52513
482	79813	52382
483	79980	52218
484	80152	52057
485	80341	51908
486	80497	51736
487	80659	51569
488	80813	51396
489	80949	51213
